#,Record ID,Power Almanac Account ID,Role,Title,Person ID,First Name,Last Name,Email Address,Phone Number,Phone Number Ext,Street Address or PO Box Number,Suite Number,City,State,Zip Code,Government Category,Government Designated Name,Government Place Name,Government Category Name,Government County Location,Government Web Address,Government Main Phone Number,Government Street Address,Government City,Government State,Government Zip Code,Population,Last Verified Date,Update Status
11,201102302300000-110-5C2FF0,201102302300000,Head of IT,IT System Specialist,201102302300000-B98049A,[redacted],[redacted],[redacted],[redacted],,202 Highway 123 South,,Ozark,AL,"=""36360""",county,Dale County,Dale,County,Dale,http://www.dalecountyal.org/,334-774-6025,202 Highway 123 South,Ozark,AL,"=""36360""",49293.0,10-Mar-2023,SAME
12,201102502500000-110-5C2FF0,201102502500000,Head of IT,IT Director,201102502500000-3F721AC,[redacted],[redacted],[redacted],[redacted],,111 Grand Avenue SW,,Fort Payne,AL,"=""35967""",county,DeKalb County,DeKalb,County,De Kalb,http://www.dekalbcountyal.us/,256-845-8500,111 Grand Avenue SW,Fort Payne,AL,"=""35967""",71430.0,24-Mar-2023,SAME
13,201102602600000-110-5C2FF0,201102602600000,Head of IT,Chief Information Officer,201102602600000-797F9C1,[redacted],[redacted],[redacted],[redacted],5067,100 East Commerce Street,,Wetumpka,AL,"=""36092""",county,Elmore County,Elmore,County,Elmore,http://www.elmoreco.org/,334-514-5841,100 East Commerce Street,Wetumpka,AL,"=""36092""",81526.0,10-Mar-2023,SAME
14,201102702700000-110-5C2FF0,201102702700000,Head of IT,IT Director,201102702700000-60B4BB0,[redacted],[redacted],[redacted],[redacted],,P O Box 848,,Brewton,AL,"=""36427""",county,Escambia County,Escambia,County,Escambia,http://www.co.escambia.al.us,251-867-0299,314 Belleville Avenue,Brewton,AL,"=""36426""",36775.0,10-Mar-2023,SAME
15,201103003000000-110-5C2FF0,201103003000000,Head of IT,IT Coordinator,201103003000000-F87B4C2,[redacted],[redacted],[redacted],[redacted],,405 North Jackson Avenue,PO Box 1028,Russellville,AL,"=""35653""",county,Franklin County,Franklin,County,Franklin,http://www.franklincountyal.org/,256-332-8853,405 North Jackson Avenue,Russellville,AL,"=""35653""",31587.0,10-Mar-2023,SAME
16,201103203200000-110-5C2FF0,201103203200000,Head of IT,Chief Financial Officer,201103203200000-169E1D6,[redacted],[redacted],[redacted],[redacted],,PO Box 656,,Eutaw,AL,"=""35462""",county,Greene County,Greene,County,Greene,No Website Found,205-372-3349,400 Morrow Avenue,Eutaw,AL,"=""35462""",8221.0,28-Apr-2023,SAME
17,201103503500000-110-5C2FF0,201103503500000,Head of IT,IT Director,201103503500000-52DA817,[redacted],[redacted],[redacted],[redacted],,PO Drawer 6406,,Dothan,AL,"=""36302""",county,Houston County,Houston,County,Houston,http://www.houstoncounty.org/,334-677-4740,462 North Oates Street,Dothan,AL,"=""36303""",105319.0,10-Mar-2023,SAME
18,201103703700000-110-5C2FF0,201103703700000,Head of IT,CIO,201103703700000-6135B15,[redacted],[redacted],[redacted],[redacted],,716 Richard Arrington Jr. Blvd. N.,Suite A-700,Birmingham,AL,"=""35203""",county,Jefferson County,Jefferson,County,Jefferson,http://www.jccal.org/,205-325-5300,716 Richard Arrington Jr. Blvd. N.,Birmingham,AL,"=""35203""",658615.0,24-Mar-2023,SAME
19,201103903900000-110-5C2FF0,201103903900000,Head of IT,IT Director,201103903900000-07C1976,[redacted],[redacted],[redacted],[redacted],,PO Box 1059,,Florence,AL,"=""35631""",county,Lauderdale County,Lauderdale,County,Lauderdale,https://lauderdalecountyal.gov/,256-760-5747,200 S. Court Street,Florence,AL,"=""35630""",92870.0,10-Mar-2023,SAME
20,201104104100000-110-5C2FF0,201104104100000,Head of IT,IT Director,201104104100000-49AFC6E,[redacted],[redacted],[redacted],[redacted],,215 South Ninth Street,,Opelika,AL,"=""36801""",county,Lee County,Lee,County,Lee,http://www.leeco.us/,334-745-9767,215 South Ninth Street,Opelika,AL,"=""36801""",163461.0,10-Mar-2023,SAME
